Source;Target;Label;Weight;Description
89;50;PEdge8950;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;51;PEdge8951;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;52;PEdge8952;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;53;PEdge8953;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;54;PEdge8954;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;55;PEdge8955;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;56;PEdge8956;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;57;PEdge8957;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;58;PEdge8958;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;59;PEdge8959;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;60;PEdge8960;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;61;PEdge8961;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;62;PEdge8962;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;63;PEdge8963;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;64;PEdge8964;2;FOSFOMYCIN,TETRACYCLINE
89;65;PEdge8965;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;66;PEdge8966;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;67;PEdge8967;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;68;PEdge8968;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;69;PEdge8969;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;70;PEdge8970;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;71;PEdge8971;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;72;PEdge8972;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;73;PEdge8973;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;74;PEdge8974;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;75;PEdge8975;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;76;PEdge8976;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;77;PEdge8977;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;78;PEdge8978;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;79;PEdge8979;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;80;PEdge8980;2;FOSFOMYCIN,TETRACYCLINE
89;81;PEdge8981;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;82;PEdge8982;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;83;PEdge8983;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;84;PEdge8984;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;85;PEdge8985;2;BETA-LACTAM,TETRACYCLINE
89;86;PEdge8986;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;87;PEdge8987;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;88;PEdge8988;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
90;1;PEdge901;2;BETA-LACTAM,TETRACYCLINE
90;2;PEdge902;2;BETA-LACTAM,TETRACYCLINE
90;3;PEdge903;2;BETA-LACTAM,TETRACYCLINE
90;4;PEdge904;2;BETA-LACTAM,TETRACYCLINE
90;5;PEdge905;2;BETA-LACTAM,TETRACYCLINE
90;6;PEdge906;2;BETA-LACTAM,TETRACYCLINE
90;7;PEdge907;2;BETA-LACTAM,TETRACYCLINE
90;8;PEdge908;2;BETA-LACTAM,TETRACYCLINE
90;9;PEdge909;2;BETA-LACTAM,TETRACYCLINE
90;10;PEdge9010;2;BETA-LACTAM,TETRACYCLINE
90;11;PEdge9011;2;BETA-LACTAM,TETRACYCLINE
90;12;PEdge9012;1;TETRACYCLINE
90;13;PEdge9013;2;BETA-LACTAM,TETRACYCLINE
90;14;PEdge9014;2;BETA-LACTAM,TETRACYCLINE
90;15;PEdge9015;2;BETA-LACTAM,TETRACYCLINE
90;16;PEdge9016;2;BETA-LACTAM,TETRACYCLINE
90;17;PEdge9017;2;BETA-LACTAM,TETRACYCLINE
90;18;PEdge9018;2;BETA-LACTAM,TETRACYCLINE
90;19;PEdge9019;2;BETA-LACTAM,TETRACYCLINE
90;20;PEdge9020;2;BETA-LACTAM,TETRACYCLINE
90;21;PEdge9021;2;BETA-LACTAM,TETRACYCLINE
90;22;PEdge9022;2;BETA-LACTAM,TETRACYCLINE
90;23;PEdge9023;2;BETA-LACTAM,TETRACYCLINE
90;24;PEdge9024;2;BETA-LACTAM,TETRACYCLINE
90;25;PEdge9025;2;BETA-LACTAM,TETRACYCLINE
90;26;PEdge9026;2;BETA-LACTAM,TETRACYCLINE
90;27;PEdge9027;2;BETA-LACTAM,TETRACYCLINE
90;28;PEdge9028;2;BETA-LACTAM,TETRACYCLINE
90;29;PEdge9029;2;BETA-LACTAM,TETRACYCLINE
90;30;PEdge9030;2;BETA-LACTAM,TETRACYCLINE
90;31;PEdge9031;2;BETA-LACTAM,TETRACYCLINE
90;32;PEdge9032;2;BETA-LACTAM,TETRACYCLINE
90;33;PEdge9033;2;BETA-LACTAM,TETRACYCLINE
90;34;PEdge9034;2;BETA-LACTAM,TETRACYCLINE
90;35;PEdge9035;2;BETA-LACTAM,TETRACYCLINE
90;36;PEdge9036;2;BETA-LACTAM,TETRACYCLINE
90;37;PEdge9037;2;BETA-LACTAM,TETRACYCLINE
90;38;PEdge9038;2;BETA-LACTAM,TETRACYCLINE
90;39;PEdge9039;2;BETA-LACTAM,TETRACYCLINE
90;40;PEdge9040;2;BETA-LACTAM,TETRACYCLINE
90;41;PEdge9041;2;BETA-LACTAM,TETRACYCLINE
90;42;PEdge9042;2;BETA-LACTAM,TETRACYCLINE
90;43;PEdge9043;2;BETA-LACTAM,TETRACYCLINE
90;44;PEdge9044;2;BETA-LACTAM,TETRACYCLINE
90;45;PEdge9045;2;BETA-LACTAM,TETRACYCLINE
90;46;PEdge9046;2;BETA-LACTAM,TETRACYCLINE
90;47;PEdge9047;2;BETA-LACTAM,TETRACYCLINE
90;48;PEdge9048;2;BETA-LACTAM,TETRACYCLINE
90;49;PEdge9049;2;BETA-LACTAM,TETRACYCLINE
90;50;PEdge9050;2;BETA-LACTAM,TETRACYCLINE
90;51;PEdge9051;2;BETA-LACTAM,TETRACYCLINE
90;52;PEdge9052;2;BETA-LACTAM,TETRACYCLINE
90;53;PEdge9053;2;BETA-LACTAM,TETRACYCLINE
90;54;PEdge9054;2;BETA-LACTAM,TETRACYCLINE
90;55;PEdge9055;2;BETA-LACTAM,TETRACYCLINE
90;56;PEdge9056;2;BETA-LACTAM,TETRACYCLINE
90;57;PEdge9057;2;BETA-LACTAM,TETRACYCLINE
90;58;PEdge9058;2;BETA-LACTAM,TETRACYCLINE
90;59;PEdge9059;2;BETA-LACTAM,TETRACYCLINE
90;60;PEdge9060;2;BETA-LACTAM,TETRACYCLINE
90;61;PEdge9061;2;BETA-LACTAM,TETRACYCLINE
90;62;PEdge9062;2;BETA-LACTAM,TETRACYCLINE
90;63;PEdge9063;2;BETA-LACTAM,TETRACYCLINE
90;64;PEdge9064;1;TETRACYCLINE
90;65;PEdge9065;2;BETA-LACTAM,TETRACYCLINE
90;66;PEdge9066;2;BETA-LACTAM,TETRACYCLINE
90;67;PEdge9067;2;BETA-LACTAM,TETRACYCLINE
90;68;PEdge9068;2;BETA-LACTAM,TETRACYCLINE
90;69;PEdge9069;2;BETA-LACTAM,TETRACYCLINE
90;70;PEdge9070;2;BETA-LACTAM,TETRACYCLINE
90;71;PEdge9071;2;BETA-LACTAM,TETRACYCLINE
90;72;PEdge9072;2;BETA-LACTAM,TETRACYCLINE
90;73;PEdge9073;2;BETA-LACTAM,TETRACYCLINE
90;74;PEdge9074;2;BETA-LACTAM,TETRACYCLINE
90;75;PEdge9075;2;BETA-LACTAM,TETRACYCLINE
90;76;PEdge9076;2;BETA-LACTAM,TETRACYCLINE
90;77;PEdge9077;2;BETA-LACTAM,TETRACYCLINE
90;78;PEdge9078;2;BETA-LACTAM,TETRACYCLINE
90;79;PEdge9079;2;BETA-LACTAM,TETRACYCLINE
90;80;PEdge9080;1;TETRACYCLINE
90;81;PEdge9081;2;BETA-LACTAM,TETRACYCLINE
90;82;PEdge9082;2;BETA-LACTAM,TETRACYCLINE
90;83;PEdge9083;2;BETA-LACTAM,TETRACYCLINE
90;84;PEdge9084;2;BETA-LACTAM,TETRACYCLINE
90;85;PEdge9085;2;BETA-LACTAM,TETRACYCLINE
90;86;PEdge9086;2;BETA-LACTAM,TETRACYCLINE
90;87;PEdge9087;2;BETA-LACTAM,TETRACYCLINE
90;88;PEdge9088;2;BETA-LACTAM,TETRACYCLINE
90;89;PEdge9089;2;BETA-LACTAM,TETRACYCLINE
91;1;PEdge911;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;2;PEdge912;2;BETA-LACTAM,TETRACYCLINE
91;3;PEdge913;2;BETA-LACTAM,TETRACYCLINE
91;4;PEdge914;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;5;PEdge915;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;6;PEdge916;2;BETA-LACTAM,TETRACYCLINE
91;7;PEdge917;2;BETA-LACTAM,TETRACYCLINE
91;8;PEdge918;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;9;PEdge919;2;BETA-LACTAM,TETRACYCLINE
91;10;PEdge9110;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;11;PEdge9111;2;BETA-LACTAM,TETRACYCLINE
91;12;PEdge9112;1;TETRACYCLINE
91;13;PEdge9113;2;BETA-LACTAM,TETRACYCLINE
91;14;PEdge9114;2;BETA-LACTAM,TETRACYCLINE
91;15;PEdge9115;2;BETA-LACTAM,TETRACYCLINE
91;16;PEdge9116;2;BETA-LACTAM,TETRACYCLINE
91;17;PEdge9117;2;BETA-LACTAM,TETRACYCLINE
91;18;PEdge9118;2;BETA-LACTAM,TETRACYCLINE
91;19;PEdge9119;2;BETA-LACTAM,TETRACYCLINE
91;20;PEdge9120;2;BETA-LACTAM,TETRACYCLINE
91;21;PEdge9121;2;BETA-LACTAM,TETRACYCLINE
91;22;PEdge9122;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;23;PEdge9123;2;BETA-LACTAM,TETRACYCLINE
91;24;PEdge9124;3;BETA-LACTAM,QUINOLONE,TETRACYCLINE
91;25;PEdge9125;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;26;PEdge9126;2;BETA-LACTAM,TETRACYCLINE
91;27;PEdge9127;2;BETA-LACTAM,TETRACYCLINE
91;28;PEdge9128;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;29;PEdge9129;2;BETA-LACTAM,TETRACYCLINE
91;30;PEdge9130;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;31;PEdge9131;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;32;PEdge9132;2;BETA-LACTAM,TETRACYCLINE
91;33;PEdge9133;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;34;PEdge9134;2;BETA-LACTAM,TETRACYCLINE
91;35;PEdge9135;2;BETA-LACTAM,TETRACYCLINE
91;36;PEdge9136;2;BETA-LACTAM,TETRACYCLINE
91;37;PEdge9137;3;BETA-LACTAM,QUINOLONE,TETRACYCLINE
91;38;PEdge9138;2;BETA-LACTAM,TETRACYCLINE
91;39;PEdge9139;2;BETA-LACTAM,TETRACYCLINE
91;40;PEdge9140;2;BETA-LACTAM,TETRACYCLINE
91;41;PEdge9141;2;BETA-LACTAM,TETRACYCLINE
91;42;PEdge9142;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;43;PEdge9143;2;BETA-LACTAM,TETRACYCLINE
91;44;PEdge9144;2;BETA-LACTAM,TETRACYCLINE
91;45;PEdge9145;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;46;PEdge9146;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;47;PEdge9147;2;BETA-LACTAM,TETRACYCLINE
91;48;PEdge9148;2;BETA-LACTAM,TETRACYCLINE
91;49;PEdge9149;2;BETA-LACTAM,TETRACYCLINE
91;50;PEdge9150;2;BETA-LACTAM,TETRACYCLINE
91;51;PEdge9151;2;BETA-LACTAM,TETRACYCLINE
91;52;PEdge9152;2;BETA-LACTAM,TETRACYCLINE
91;53;PEdge9153;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;54;PEdge9154;2;BETA-LACTAM,TETRACYCLINE
91;55;PEdge9155;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;56;PEdge9156;2;BETA-LACTAM,TETRACYCLINE
91;57;PEdge9157;2;BETA-LACTAM,TETRACYCLINE
91;58;PEdge9158;2;BETA-LACTAM,TETRACYCLINE
91;59;PEdge9159;2;BETA-LACTAM,TETRACYCLINE
91;60;PEdge9160;2;BETA-LACTAM,TETRACYCLINE
91;61;PEdge9161;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;62;PEdge9162;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;63;PEdge9163;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;64;PEdge9164;1;TETRACYCLINE
91;65;PEdge9165;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;66;PEdge9166;2;BETA-LACTAM,TETRACYCLINE
91;67;PEdge9167;2;BETA-LACTAM,TETRACYCLINE
91;68;PEdge9168;2;BETA-LACTAM,TETRACYCLINE
91;69;PEdge9169;2;BETA-LACTAM,TETRACYCLINE
91;70;PEdge9170;2;BETA-LACTAM,TETRACYCLINE
91;71;PEdge9171;2;BETA-LACTAM,TETRACYCLINE
91;72;PEdge9172;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;73;PEdge9173;2;BETA-LACTAM,TETRACYCLINE
91;74;PEdge9174;2;BETA-LACTAM,TETRACYCLINE
91;75;PEdge9175;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;76;PEdge9176;2;BETA-LACTAM,TETRACYCLINE
91;77;PEdge9177;2;BETA-LACTAM,TETRACYCLINE
91;78;PEdge9178;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;79;PEdge9179;2;BETA-LACTAM,TETRACYCLINE
91;80;PEdge9180;1;TETRACYCLINE
91;81;PEdge9181;2;BETA-LACTAM,TETRACYCLINE
91;82;PEdge9182;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;83;PEdge9183;2;BETA-LACTAM,TETRACYCLINE
91;84;PEdge9184;2;BETA-LACTAM,TETRACYCLINE
91;85;PEdge9185;2;BETA-LACTAM,TETRACYCLINE
91;86;PEdge9186;2;BETA-LACTAM,TETRACYCLINE
91;87;PEdge9187;2;BETA-LACTAM,TETRACYCLINE
91;88;PEdge9188;2;BETA-LACTAM,TETRACYCLINE
91;89;PEdge9189;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;90;PEdge9190;2;BETA-LACTAM,TETRACYCLINE
92;1;PEdge921;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;2;PEdge922;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;3;PEdge923;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;4;PEdge924;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;5;PEdge925;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;6;PEdge926;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;7;PEdge927;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;8;PEdge928;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;9;PEdge929;2;BETA-LACTAM,TETRACYCLINE
92;10;PEdge9210;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;11;PEdge9211;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;12;PEdge9212;2;FOSFOMYCIN,TETRACYCLINE
92;13;PEdge9213;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;14;PEdge9214;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;15;PEdge9215;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;16;PEdge9216;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;17;PEdge9217;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;18;PEdge9218;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;19;PEdge9219;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;20;PEdge9220;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;21;PEdge9221;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;22;PEdge9222;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;23;PEdge9223;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;24;PEdge9224;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;25;PEdge9225;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;26;PEdge9226;2;BETA-LACTAM,TETRACYCLINE
92;27;PEdge9227;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;28;PEdge9228;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;29;PEdge9229;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;30;PEdge9230;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;31;PEdge9231;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;32;PEdge9232;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;33;PEdge9233;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;34;PEdge9234;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;35;PEdge9235;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;36;PEdge9236;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;37;PEdge9237;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;38;PEdge9238;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;39;PEdge9239;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;40;PEdge9240;2;BETA-LACTAM,TETRACYCLINE
92;41;PEdge9241;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;42;PEdge9242;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;43;PEdge9243;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;44;PEdge9244;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;45;PEdge9245;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;46;PEdge9246;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;47;PEdge9247;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;48;PEdge9248;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;49;PEdge9249;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;50;PEdge9250;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;51;PEdge9251;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;52;PEdge9252;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;53;PEdge9253;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;54;PEdge9254;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;55;PEdge9255;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;56;PEdge9256;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;57;PEdge9257;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;58;PEdge9258;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;59;PEdge9259;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;60;PEdge9260;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;61;PEdge9261;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;62;PEdge9262;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;63;PEdge9263;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;64;PEdge9264;2;FOSFOMYCIN,TETRACYCLINE
92;65;PEdge9265;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;66;PEdge9266;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;67;PEdge9267;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;68;PEdge9268;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;69;PEdge9269;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;70;PEdge9270;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;71;PEdge9271;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;72;PEdge9272;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;73;PEdge9273;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;74;PEdge9274;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;75;PEdge9275;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;76;PEdge9276;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;77;PEdge9277;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;78;PEdge9278;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;79;PEdge9279;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;80;PEdge9280;2;FOSFOMYCIN,TETRACYCLINE
92;81;PEdge9281;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;82;PEdge9282;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;83;PEdge9283;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;84;PEdge9284;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;85;PEdge9285;2;BETA-LACTAM,TETRACYCLINE
92;86;PEdge9286;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;87;PEdge9287;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;88;PEdge9288;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;89;PEdge9289;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;90;PEdge9290;2;BETA-LACTAM,TETRACYCLINE
92;91;PEdge9291;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;1;PEdge931;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;2;PEdge932;2;BETA-LACTAM,TETRACYCLINE
93;3;PEdge933;2;BETA-LACTAM,TETRACYCLINE
93;4;PEdge934;5;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;5;PEdge935;5;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;6;PEdge936;2;BETA-LACTAM,TETRACYCLINE
93;7;PEdge937;2;BETA-LACTAM,TETRACYCLINE
93;8;PEdge938;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;9;PEdge939;2;BETA-LACTAM,TETRACYCLINE
93;10;PEdge9310;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
93;11;PEdge9311;2;BETA-LACTAM,TETRACYCLINE
93;12;PEdge9312;1;TETRACYCLINE
93;13;PEdge9313;2;BETA-LACTAM,TETRACYCLINE
93;14;PEdge9314;2;BETA-LACTAM,TETRACYCLINE
93;15;PEdge9315;2;BETA-LACTAM,TETRACYCLINE
93;16;PEdge9316;2;BETA-LACTAM,TETRACYCLINE
93;17;PEdge9317;2;BETA-LACTAM,TETRACYCLINE
93;18;PEdge9318;2;BETA-LACTAM,TETRACYCLINE
93;19;PEdge9319;2;BETA-LACTAM,TETRACYCLINE
93;20;PEdge9320;2;BETA-LACTAM,TETRACYCLINE
93;21;PEdge9321;2;BETA-LACTAM,TETRACYCLINE
93;22;PEdge9322;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;23;PEdge9323;3;BETA-LACTAM,MACROLIDE,TETRACYCLINE
93;24;PEdge9324;3;BETA-LACTAM,QUINOLONE,TETRACYCLINE
93;25;PEdge9325;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;26;PEdge9326;3;BETA-LACTAM,MACROLIDE,TETRACYCLINE
93;27;PEdge9327;2;BETA-LACTAM,TETRACYCLINE
93;28;PEdge9328;4;BETA-LACTAM,MACROLIDE,METHICILLIN,TETRACYCLINE
93;29;PEdge9329;2;BETA-LACTAM,TETRACYCLINE
93;30;PEdge9330;5;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;31;PEdge9331;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
93;32;PEdge9332;2;BETA-LACTAM,TETRACYCLINE
93;33;PEdge9333;4;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
93;34;PEdge9334;2;BETA-LACTAM,TETRACYCLINE
93;35;PEdge9335;2;BETA-LACTAM,TETRACYCLINE
93;36;PEdge9336;2;BETA-LACTAM,TETRACYCLINE
93;37;PEdge9337;4;BETA-LACTAM,MACROLIDE,QUINOLONE,TETRACYCLINE
93;38;PEdge9338;2;BETA-LACTAM,TETRACYCLINE
93;39;PEdge9339;2;BETA-LACTAM,TETRACYCLINE
93;40;PEdge9340;3;BETA-LACTAM,MACROLIDE,TETRACYCLINE
93;41;PEdge9341;2;BETA-LACTAM,TETRACYCLINE
93;42;PEdge9342;5;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;43;PEdge9343;2;BETA-LACTAM,TETRACYCLINE
93;44;PEdge9344;2;BETA-LACTAM,TETRACYCLINE
93;45;PEdge9345;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;46;PEdge9346;4;BETA-LACTAM,MACROLIDE,METHICILLIN,TETRACYCLINE
93;47;PEdge9347;2;BETA-LACTAM,TETRACYCLINE
93;48;PEdge9348;2;BETA-LACTAM,TETRACYCLINE
93;49;PEdge9349;2;BETA-LACTAM,TETRACYCLINE
93;50;PEdge9350;2;BETA-LACTAM,TETRACYCLINE
93;51;PEdge9351;2;BETA-LACTAM,TETRACYCLINE
93;52;PEdge9352;2;BETA-LACTAM,TETRACYCLINE
93;53;PEdge9353;5;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;54;PEdge9354;2;BETA-LACTAM,TETRACYCLINE
93;55;PEdge9355;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;56;PEdge9356;2;BETA-LACTAM,TETRACYCLINE
