Source;Target;Label;Weight;title
90;52;PEdge9052;0.86164;BETA-LACTAM,TETRACYCLINE
90;53;PEdge9053;0.48113;BETA-LACTAM,TETRACYCLINE
90;54;PEdge9054;0.76376;BETA-LACTAM,TETRACYCLINE
90;55;PEdge9055;0.3873;BETA-LACTAM,TETRACYCLINE
90;56;PEdge9056;0.86164;BETA-LACTAM,TETRACYCLINE
90;57;PEdge9057;0.86164;BETA-LACTAM,TETRACYCLINE
90;58;PEdge9058;0.86164;BETA-LACTAM,TETRACYCLINE
90;59;PEdge9059;0.86164;BETA-LACTAM,TETRACYCLINE
90;60;PEdge9060;0.86164;BETA-LACTAM,TETRACYCLINE
90;61;PEdge9061;0.31623;BETA-LACTAM,TETRACYCLINE
90;62;PEdge9062;0.46829;BETA-LACTAM,TETRACYCLINE
90;63;PEdge9063;0.54554;BETA-LACTAM,TETRACYCLINE
90;64;PEdge9064;0.1291;TETRACYCLINE
90;65;PEdge9065;0.48113;BETA-LACTAM,TETRACYCLINE
90;66;PEdge9066;0.86164;BETA-LACTAM,TETRACYCLINE
90;67;PEdge9067;0.86164;BETA-LACTAM,TETRACYCLINE
90;68;PEdge9068;0.86164;BETA-LACTAM,TETRACYCLINE
90;69;PEdge9069;0.86164;BETA-LACTAM,TETRACYCLINE
90;70;PEdge9070;0.86164;BETA-LACTAM,TETRACYCLINE
90;71;PEdge9071;0.86164;BETA-LACTAM,TETRACYCLINE
90;72;PEdge9072;0.4358;BETA-LACTAM,TETRACYCLINE
90;73;PEdge9073;0.86164;BETA-LACTAM,TETRACYCLINE
90;74;PEdge9074;0.86164;BETA-LACTAM,TETRACYCLINE
90;75;PEdge9075;0.3873;BETA-LACTAM,TETRACYCLINE
90;76;PEdge9076;0.86164;BETA-LACTAM,TETRACYCLINE
90;77;PEdge9077;0.86164;BETA-LACTAM,TETRACYCLINE
90;78;PEdge9078;0.3873;BETA-LACTAM,TETRACYCLINE
90;79;PEdge9079;0.86164;BETA-LACTAM,TETRACYCLINE
90;80;PEdge9080;0.16667;TETRACYCLINE
90;81;PEdge9081;0.86164;BETA-LACTAM,TETRACYCLINE
90;82;PEdge9082;0.3873;BETA-LACTAM,TETRACYCLINE
90;83;PEdge9083;0.86164;BETA-LACTAM,TETRACYCLINE
90;84;PEdge9084;0.86164;BETA-LACTAM,TETRACYCLINE
90;85;PEdge9085;0.91287;BETA-LACTAM,TETRACYCLINE
90;86;PEdge9086;0.86164;BETA-LACTAM,TETRACYCLINE
90;87;PEdge9087;0.86164;BETA-LACTAM,TETRACYCLINE
90;88;PEdge9088;0.86164;BETA-LACTAM,TETRACYCLINE
90;89;PEdge9089;0.3873;BETA-LACTAM,TETRACYCLINE
91;1;PEdge911;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;2;PEdge912;0.58537;BETA-LACTAM,TETRACYCLINE
91;3;PEdge913;0.58537;BETA-LACTAM,TETRACYCLINE
91;4;PEdge914;0.71902;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;5;PEdge915;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;6;PEdge916;0.58537;BETA-LACTAM,TETRACYCLINE
91;7;PEdge917;0.58537;BETA-LACTAM,TETRACYCLINE
91;8;PEdge918;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;9;PEdge919;0.62017;BETA-LACTAM,TETRACYCLINE
91;10;PEdge9110;0.95443;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;11;PEdge9111;0.58537;BETA-LACTAM,TETRACYCLINE
91;12;PEdge9112;0.083624;TETRACYCLINE
91;13;PEdge9113;0.58537;BETA-LACTAM,TETRACYCLINE
91;14;PEdge9114;0.58537;BETA-LACTAM,TETRACYCLINE
91;15;PEdge9115;0.58537;BETA-LACTAM,TETRACYCLINE
91;16;PEdge9116;0.58537;BETA-LACTAM,TETRACYCLINE
91;17;PEdge9117;0.58537;BETA-LACTAM,TETRACYCLINE
91;18;PEdge9118;0.58537;BETA-LACTAM,TETRACYCLINE
91;19;PEdge9119;0.58537;BETA-LACTAM,TETRACYCLINE
91;20;PEdge9120;0.58537;BETA-LACTAM,TETRACYCLINE
91;21;PEdge9121;0.58537;BETA-LACTAM,TETRACYCLINE
91;22;PEdge9122;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;23;PEdge9123;0.52298;BETA-LACTAM,TETRACYCLINE
91;24;PEdge9124;0.75181;BETA-LACTAM,QUINOLONE,TETRACYCLINE
91;25;PEdge9125;0.50128;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;26;PEdge9126;0.56045;BETA-LACTAM,TETRACYCLINE
91;27;PEdge9127;0.58537;BETA-LACTAM,TETRACYCLINE
91;28;PEdge9128;0.76271;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;29;PEdge9129;0.58537;BETA-LACTAM,TETRACYCLINE
91;30;PEdge9130;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;31;PEdge9131;1;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;32;PEdge9132;0.58537;BETA-LACTAM,TETRACYCLINE
91;33;PEdge9133;1;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;34;PEdge9134;0.58537;BETA-LACTAM,TETRACYCLINE
91;35;PEdge9135;0.58537;BETA-LACTAM,TETRACYCLINE
91;36;PEdge9136;0.38075;BETA-LACTAM,TETRACYCLINE
91;37;PEdge9137;0.60541;BETA-LACTAM,QUINOLONE,TETRACYCLINE
91;38;PEdge9138;0.58537;BETA-LACTAM,TETRACYCLINE
91;39;PEdge9139;0.38075;BETA-LACTAM,TETRACYCLINE
91;40;PEdge9140;0.52414;BETA-LACTAM,TETRACYCLINE
91;41;PEdge9141;0.58537;BETA-LACTAM,TETRACYCLINE
91;42;PEdge9142;0.91521;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;43;PEdge9143;0.58537;BETA-LACTAM,TETRACYCLINE
91;44;PEdge9144;0.58537;BETA-LACTAM,TETRACYCLINE
91;45;PEdge9145;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;46;PEdge9146;0.76271;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;47;PEdge9147;0.58537;BETA-LACTAM,TETRACYCLINE
91;48;PEdge9148;0.58537;BETA-LACTAM,TETRACYCLINE
91;49;PEdge9149;0.38075;BETA-LACTAM,TETRACYCLINE
91;50;PEdge9150;0.58537;BETA-LACTAM,TETRACYCLINE
91;51;PEdge9151;0.58537;BETA-LACTAM,TETRACYCLINE
91;52;PEdge9152;0.58537;BETA-LACTAM,TETRACYCLINE
91;53;PEdge9153;0.84984;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;54;PEdge9154;0.51887;BETA-LACTAM,TETRACYCLINE
91;55;PEdge9155;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;56;PEdge9156;0.58537;BETA-LACTAM,TETRACYCLINE
91;57;PEdge9157;0.58537;BETA-LACTAM,TETRACYCLINE
91;58;PEdge9158;0.58537;BETA-LACTAM,TETRACYCLINE
91;59;PEdge9159;0.58537;BETA-LACTAM,TETRACYCLINE
91;60;PEdge9160;0.58537;BETA-LACTAM,TETRACYCLINE
91;61;PEdge9161;0.50128;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;62;PEdge9162;0.95443;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;63;PEdge9163;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;64;PEdge9164;0.087706;TETRACYCLINE
91;65;PEdge9165;0.84984;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;66;PEdge9166;0.58537;BETA-LACTAM,TETRACYCLINE
91;67;PEdge9167;0.58537;BETA-LACTAM,TETRACYCLINE
91;68;PEdge9168;0.58537;BETA-LACTAM,TETRACYCLINE
91;69;PEdge9169;0.58537;BETA-LACTAM,TETRACYCLINE
91;70;PEdge9170;0.58537;BETA-LACTAM,TETRACYCLINE
91;71;PEdge9171;0.58537;BETA-LACTAM,TETRACYCLINE
91;72;PEdge9172;0.71902;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
91;73;PEdge9173;0.58537;BETA-LACTAM,TETRACYCLINE
91;74;PEdge9174;0.58537;BETA-LACTAM,TETRACYCLINE
91;75;PEdge9175;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;76;PEdge9176;0.58537;BETA-LACTAM,TETRACYCLINE
91;77;PEdge9177;0.58537;BETA-LACTAM,TETRACYCLINE
91;78;PEdge9178;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;79;PEdge9179;0.58537;BETA-LACTAM,TETRACYCLINE
91;80;PEdge9180;0.11323;TETRACYCLINE
91;81;PEdge9181;0.58537;BETA-LACTAM,TETRACYCLINE
91;82;PEdge9182;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;83;PEdge9183;0.58537;BETA-LACTAM,TETRACYCLINE
91;84;PEdge9184;0.58537;BETA-LACTAM,TETRACYCLINE
91;85;PEdge9185;0.62017;BETA-LACTAM,TETRACYCLINE
91;86;PEdge9186;0.58537;BETA-LACTAM,TETRACYCLINE
91;87;PEdge9187;0.58537;BETA-LACTAM,TETRACYCLINE
91;88;PEdge9188;0.58537;BETA-LACTAM,TETRACYCLINE
91;89;PEdge9189;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
91;90;PEdge9190;0.56614;BETA-LACTAM,TETRACYCLINE
92;1;PEdge921;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;2;PEdge922;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;3;PEdge923;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;4;PEdge924;0.86804;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;5;PEdge925;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;6;PEdge926;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;7;PEdge927;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;8;PEdge928;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;9;PEdge929;0.42426;BETA-LACTAM,TETRACYCLINE
92;10;PEdge9210;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;11;PEdge9211;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;12;PEdge9212;0.66742;FOSFOMYCIN,TETRACYCLINE
92;13;PEdge9213;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;14;PEdge9214;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;15;PEdge9215;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;16;PEdge9216;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;17;PEdge9217;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;18;PEdge9218;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;19;PEdge9219;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;20;PEdge9220;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;21;PEdge9221;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;22;PEdge9222;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;23;PEdge9223;0.52175;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;24;PEdge9224;0.5275;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;25;PEdge9225;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;26;PEdge9226;0.36515;BETA-LACTAM,TETRACYCLINE
92;27;PEdge9227;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;28;PEdge9228;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;29;PEdge9229;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;30;PEdge9230;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;31;PEdge9231;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;32;PEdge9232;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;33;PEdge9233;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;34;PEdge9234;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;35;PEdge9235;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;36;PEdge9236;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;37;PEdge9237;0.61357;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;38;PEdge9238;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;39;PEdge9239;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;40;PEdge9240;0.35857;BETA-LACTAM,TETRACYCLINE
92;41;PEdge9241;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;42;PEdge9242;0.59628;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;43;PEdge9243;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;44;PEdge9244;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;45;PEdge9245;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;46;PEdge9246;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;47;PEdge9247;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;48;PEdge9248;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;49;PEdge9249;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;50;PEdge9250;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;51;PEdge9251;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;52;PEdge9252;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;53;PEdge9253;0.52175;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;54;PEdge9254;0.67612;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;55;PEdge9255;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;56;PEdge9256;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;57;PEdge9257;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;58;PEdge9258;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;59;PEdge9259;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;60;PEdge9260;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;61;PEdge9261;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;62;PEdge9262;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;63;PEdge9263;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;64;PEdge9264;0.7;FOSFOMYCIN,TETRACYCLINE
92;65;PEdge9265;0.52175;BETA-LACTAM,METHICILLIN,TETRACYCLINE
92;66;PEdge9266;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;67;PEdge9267;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;68;PEdge9268;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;69;PEdge9269;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;70;PEdge9270;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;71;PEdge9271;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;72;PEdge9272;0.86804;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;73;PEdge9273;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;74;PEdge9274;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;75;PEdge9275;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;76;PEdge9276;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;77;PEdge9277;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;78;PEdge9278;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;79;PEdge9279;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;80;PEdge9280;0.3873;FOSFOMYCIN,TETRACYCLINE
92;81;PEdge9281;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;82;PEdge9282;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;83;PEdge9283;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;84;PEdge9284;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;85;PEdge9285;0.42426;BETA-LACTAM,TETRACYCLINE
92;86;PEdge9286;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;87;PEdge9287;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;88;PEdge9288;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
92;89;PEdge9289;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
92;90;PEdge9290;0.3873;BETA-LACTAM,TETRACYCLINE
92;91;PEdge9291;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;1;PEdge931;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;2;PEdge932;0.56408;BETA-LACTAM,TETRACYCLINE
93;3;PEdge933;0.56408;BETA-LACTAM,TETRACYCLINE
93;4;PEdge934;0.73363;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;5;PEdge935;1;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;6;PEdge936;0.56408;BETA-LACTAM,TETRACYCLINE
93;7;PEdge937;0.56408;BETA-LACTAM,TETRACYCLINE
93;8;PEdge938;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;9;PEdge939;0.59761;BETA-LACTAM,TETRACYCLINE
93;10;PEdge9310;0.91971;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
93;11;PEdge9311;0.56408;BETA-LACTAM,TETRACYCLINE
93;12;PEdge9312;0.080582;TETRACYCLINE
93;13;PEdge9313;0.56408;BETA-LACTAM,TETRACYCLINE
93;14;PEdge9314;0.56408;BETA-LACTAM,TETRACYCLINE
93;15;PEdge9315;0.56408;BETA-LACTAM,TETRACYCLINE
93;16;PEdge9316;0.56408;BETA-LACTAM,TETRACYCLINE
93;17;PEdge9317;0.56408;BETA-LACTAM,TETRACYCLINE
93;18;PEdge9318;0.56408;BETA-LACTAM,TETRACYCLINE
93;19;PEdge9319;0.56408;BETA-LACTAM,TETRACYCLINE
93;20;PEdge9320;0.56408;BETA-LACTAM,TETRACYCLINE
93;21;PEdge9321;0.56408;BETA-LACTAM,TETRACYCLINE
93;22;PEdge9322;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;23;PEdge9323;0.56695;BETA-LACTAM,MACROLIDE,TETRACYCLINE
93;24;PEdge9324;0.72446;BETA-LACTAM,QUINOLONE,TETRACYCLINE
93;25;PEdge9325;0.48305;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;26;PEdge9326;0.61721;BETA-LACTAM,MACROLIDE,TETRACYCLINE
93;27;PEdge9327;0.56408;BETA-LACTAM,TETRACYCLINE
93;28;PEdge9328;0.80178;BETA-LACTAM,MACROLIDE,METHICILLIN,TETRACYCLINE
93;29;PEdge9329;0.56408;BETA-LACTAM,TETRACYCLINE
93;30;PEdge9330;1;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;31;PEdge9331;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
93;32;PEdge9332;0.56408;BETA-LACTAM,TETRACYCLINE
93;33;PEdge9333;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
93;34;PEdge9334;0.56408;BETA-LACTAM,TETRACYCLINE
93;35;PEdge9335;0.56408;BETA-LACTAM,TETRACYCLINE
93;36;PEdge9336;0.3669;BETA-LACTAM,TETRACYCLINE
93;37;PEdge9337;0.6482;BETA-LACTAM,MACROLIDE,QUINOLONE,TETRACYCLINE
93;38;PEdge9338;0.56408;BETA-LACTAM,TETRACYCLINE
93;39;PEdge9339;0.3669;BETA-LACTAM,TETRACYCLINE
93;40;PEdge9340;0.60609;BETA-LACTAM,MACROLIDE,TETRACYCLINE
93;41;PEdge9341;0.56408;BETA-LACTAM,TETRACYCLINE
93;42;PEdge9342;0.94491;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;43;PEdge9343;0.56408;BETA-LACTAM,TETRACYCLINE
93;44;PEdge9344;0.56408;BETA-LACTAM,TETRACYCLINE
93;45;PEdge9345;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;46;PEdge9346;0.80178;BETA-LACTAM,MACROLIDE,METHICILLIN,TETRACYCLINE
93;47;PEdge9347;0.56408;BETA-LACTAM,TETRACYCLINE
93;48;PEdge9348;0.56408;BETA-LACTAM,TETRACYCLINE
93;49;PEdge9349;0.3669;BETA-LACTAM,TETRACYCLINE
93;50;PEdge9350;0.56408;BETA-LACTAM,TETRACYCLINE
93;51;PEdge9351;0.56408;BETA-LACTAM,TETRACYCLINE
93;52;PEdge9352;0.56408;BETA-LACTAM,TETRACYCLINE
93;53;PEdge9353;0.88192;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;54;PEdge9354;0.5;BETA-LACTAM,TETRACYCLINE
93;55;PEdge9355;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;56;PEdge9356;0.56408;BETA-LACTAM,TETRACYCLINE
93;57;PEdge9357;0.56408;BETA-LACTAM,TETRACYCLINE
93;58;PEdge9358;0.56408;BETA-LACTAM,TETRACYCLINE
93;59;PEdge9359;0.56408;BETA-LACTAM,TETRACYCLINE
93;60;PEdge9360;0.56408;BETA-LACTAM,TETRACYCLINE
93;61;PEdge9361;0.48305;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;62;PEdge9362;0.91971;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
93;63;PEdge9363;1;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;64;PEdge9364;0.084515;TETRACYCLINE
93;65;PEdge9365;0.88192;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;66;PEdge9366;0.56408;BETA-LACTAM,TETRACYCLINE
93;67;PEdge9367;0.56408;BETA-LACTAM,TETRACYCLINE
93;68;PEdge9368;0.56408;BETA-LACTAM,TETRACYCLINE
93;69;PEdge9369;0.56408;BETA-LACTAM,TETRACYCLINE
93;70;PEdge9370;0.56408;BETA-LACTAM,TETRACYCLINE
93;71;PEdge9371;0.56408;BETA-LACTAM,TETRACYCLINE
93;72;PEdge9372;0.73363;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
93;73;PEdge9373;0.56408;BETA-LACTAM,TETRACYCLINE
93;74;PEdge9374;0.56408;BETA-LACTAM,TETRACYCLINE
93;75;PEdge9375;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;76;PEdge9376;0.56408;BETA-LACTAM,TETRACYCLINE
93;77;PEdge9377;0.56408;BETA-LACTAM,TETRACYCLINE
93;78;PEdge9378;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;79;PEdge9379;0.56408;BETA-LACTAM,TETRACYCLINE
93;80;PEdge9380;0.10911;TETRACYCLINE
93;81;PEdge9381;0.56408;BETA-LACTAM,TETRACYCLINE
93;82;PEdge9382;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;83;PEdge9383;0.56408;BETA-LACTAM,TETRACYCLINE
93;84;PEdge9384;0.56408;BETA-LACTAM,TETRACYCLINE
93;85;PEdge9385;0.59761;BETA-LACTAM,TETRACYCLINE
93;86;PEdge9386;0.56408;BETA-LACTAM,TETRACYCLINE
93;87;PEdge9387;0.56408;BETA-LACTAM,TETRACYCLINE
93;88;PEdge9388;0.56408;BETA-LACTAM,TETRACYCLINE
93;89;PEdge9389;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
93;90;PEdge9390;0.54554;BETA-LACTAM,TETRACYCLINE
93;91;PEdge9391;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
93;92;PEdge9392;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
94;1;PEdge941;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;2;PEdge942;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;3;PEdge943;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;4;PEdge944;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;5;PEdge945;0.56408;BETA-LACTAM,TETRACYCLINE
94;6;PEdge946;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;7;PEdge947;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;8;PEdge948;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;9;PEdge949;0.94388;BETA-LACTAM,TETRACYCLINE
94;10;PEdge9410;0.4842;BETA-LACTAM,TETRACYCLINE
94;11;PEdge9411;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;12;PEdge9412;0.36364;FOSFOMYCIN,TETRACYCLINE
94;13;PEdge9413;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;14;PEdge9414;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;15;PEdge9415;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;16;PEdge9416;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;17;PEdge9417;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;18;PEdge9418;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;19;PEdge9419;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;20;PEdge9420;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;21;PEdge9421;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;22;PEdge9422;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;23;PEdge9423;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;24;PEdge9424;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;25;PEdge9425;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;26;PEdge9426;0.87039;BETA-LACTAM,TETRACYCLINE
94;27;PEdge9427;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
94;28;PEdge9428;0.75378;BETA-LACTAM,TETRACYCLINE
